seq,rtt_ms,oneway_est_ms
7707,8.72,4.36
7708,11.95,5.97
7709,9.52,4.76
7710,8.67,4.34
7711,8.07,4.03
7712,5.11,2.55
7713,9.15,4.57
7714,5.80,2.90
7715,5.94,2.97
7716,6.99,3.50
7717,5.43,2.71
7718,9.70,4.85
7719,5.66,2.83
7720,9.27,4.63
7721,5.17,2.59
7722,5.04,2.52
7723,8.81,4.40
7724,11.39,5.69
7725,8.00,4.00
7726,8.69,4.35
7727,29.33,14.67
7728,5.78,2.89
7729,8.00,4.00
7730,8.09,4.04
7731,5.75,2.87
7732,8.26,4.13
7733,4.93,2.46
7734,18.42,9.21
7735,6.25,3.12
7736,4.50,2.25
7737,4.54,2.27
7738,6.52,3.26
7739,7.89,3.94
7740,17.93,8.97
7741,8.06,4.03
7742,12.98,6.49
7743,5.33,2.67
7744,9.10,4.55
7745,18.38,9.19
7746,14.99,7.49
7747,6.75,3.38
7748,9.66,4.83
7749,8.70,4.35
7750,7.94,3.97
7751,11.20,5.60
7752,5.43,2.71
7753,4.73,2.37
7754,5.06,2.53
7755,9.44,4.72
7756,9.02,4.51
7757,8.02,4.01
7758,6.44,3.22
7759,9.54,4.77
7760,5.18,2.59
7761,4.70,2.35
7762,5.47,2.73
7763,9.88,4.94
7764,5.24,2.62
7765,6.33,3.17
7766,72.17,36.09
7767,10.49,5.24
7768,4.68,2.34
7769,5.33,2.66
7770,6.53,3.26
7771,5.56,2.78
7772,8.08,4.04
7773,10.77,5.39
7774,7.79,3.90
7775,5.08,2.54
7776,9.57,4.78
7777,10.16,5.08
7778,12.66,6.33
7779,7.54,3.77
7780,8.52,4.26
7781,10.97,5.49
7782,12.19,6.09
7783,4.91,2.45
7784,18.05,9.03
7785,9.86,4.93
7786,9.53,4.77
7787,4.73,2.37
7788,9.34,4.67
7789,12.63,6.31
7790,6.07,3.04
7791,9.47,4.74
7792,8.95,4.48
7793,9.45,4.73
7794,5.11,2.56
7795,5.92,2.96
7796,17.93,8.97
7797,8.34,4.17
7798,11.64,5.82
7799,11.79,5.89
7800,8.20,4.10
7801,19.46,9.73
7802,4.84,2.42
7803,6.06,3.03
7804,9.91,4.96
7805,5.65,2.83
7806,9.74,4.87
7807,9.47,4.74
7808,44.86,22.43
7809,14.24,7.12
7810,7.96,3.98
7811,4.92,2.46
7812,6.54,3.27
7813,9.49,4.75
7814,9.45,4.72
7815,4.94,2.47
7816,5.24,2.62
7817,10.80,5.40
7818,12.46,6.23
7819,7.94,3.97
7820,11.05,5.53
7821,11.83,5.92
7822,15.11,7.56
7823,10.05,5.03
7824,8.51,4.26
7825,5.25,2.62
7826,7.63,3.81
7827,8.46,4.23
7828,11.66,5.83
7829,10.51,5.25
7830,10.06,5.03
7831,12.94,6.47
7832,8.07,4.03
7833,6.97,3.48
7834,33.72,16.86
7835,13.31,6.66
7836,8.76,4.38
7837,9.69,4.84
7838,8.71,4.36
7839,10.25,5.13
7840,4.79,2.39
7841,8.02,4.01
7842,10.95,5.48
7843,8.84,4.42
7844,10.87,5.44
7845,8.61,4.30
7846,5.77,2.88
7847,6.36,3.18
7848,18.73,9.36
7849,8.99,4.50
7850,7.89,3.94
7851,12.50,6.25
7852,13.58,6.79
7853,10.55,5.27
7854,6.75,3.38
7855,9.83,4.92
7856,6.83,3.41
7857,6.01,3.00
7858,6.00,3.00
7859,10.04,5.02
7860,6.80,3.40
7861,7.08,3.54
7862,5.72,2.86
7863,9.06,4.53
7864,5.47,2.74
7865,5.43,2.72
7866,9.83,4.92
7867,5.20,2.60
7868,15.38,7.69
7869,30.05,15.02
7870,11.12,5.56
7871,10.63,5.31
7872,10.47,5.23
7873,4.89,2.45
7874,6.47,3.23
7875,16.43,8.21
7876,6.78,3.39
7877,8.75,4.38
7878,9.61,4.80
7879,9.70,4.85
7880,5.11,2.55
7881,7.04,3.52
7882,5.61,2.80
7883,4.59,2.30
7884,5.18,2.59
7885,10.59,5.30
7886,5.50,2.75
7887,9.91,4.95
7888,13.39,6.69
7889,9.16,4.58
7890,10.05,5.02
7891,9.99,5.00
7892,5.63,2.81
7893,6.91,3.46
7894,10.66,5.33
7895,8.14,4.07
7896,12.01,6.00
7897,9.83,4.91
7898,10.40,5.20
7899,4.55,2.28
7900,19.96,9.98
7901,16.54,8.27
7902,8.88,4.44
7903,9.44,4.72
7904,8.84,4.42
7905,12.04,6.02
7906,6.28,3.14
7907,6.98,3.49
7908,8.99,4.49
7909,15.65,7.82
7910,10.71,5.36
7911,13.75,6.87
7912,14.58,7.29
7913,7.86,3.93
7914,10.02,5.01
7915,17.73,8.86
7916,11.89,5.94
7917,9.55,4.77
7918,10.08,5.04
7919,29.95,14.98
7920,9.16,4.58
7921,9.06,4.53
7922,9.32,4.66
7923,6.83,3.42
7924,5.68,2.84
7925,5.42,2.71
7926,6.13,3.07
7927,6.29,3.14
7928,9.85,4.92
7929,11.11,5.56
7930,29.19,14.60
7931,7.27,3.63
7932,6.23,3.11
7933,8.61,4.30
7934,5.15,2.57
7935,6.64,3.32
7936,12.02,6.01
7937,5.01,2.51
7938,12.26,6.13
7939,7.05,3.52
7940,9.33,4.67
7941,9.95,4.97
7942,6.63,3.32
7943,5.21,2.61
7944,10.37,5.18
7945,8.65,4.32
7946,7.86,3.93
7947,9.60,4.80
7948,4.58,2.29
7949,5.25,2.62
7950,6.76,3.38
7951,9.67,4.83
7952,12.40,6.20
7953,6.14,3.07
7954,5.43,2.72
7955,9.56,4.78
7956,4.77,2.39
7957,9.64,4.82
7958,5.45,2.72
7959,5.62,2.81
7960,5.32,2.66
7961,4.73,2.36
7962,6.87,3.43
7963,13.93,6.97
7964,14.84,7.42
7965,6.07,3.03
7966,9.52,4.76
7967,7.77,3.88
7968,6.39,3.20
7969,5.57,2.79
7970,6.07,3.03
7971,5.55,2.77
7972,9.84,4.92
7973,18.56,9.28
7974,11.43,5.72
7975,5.06,2.53
7976,14.60,7.30
7977,5.63,2.81
7978,6.96,3.48
7979,8.78,4.39
7980,5.12,2.56
7981,8.65,4.32
7982,9.26,4.63
7983,12.67,6.34
7984,4.82,2.41
7985,16.78,8.39
7986,9.06,4.53
7987,6.43,3.21
7988,4.91,2.45
7989,9.44,4.72
7990,5.14,2.57
7991,5.53,2.77
7992,5.84,2.92
7993,6.23,3.12
7994,5.28,2.64
7995,5.31,2.65
7996,11.62,5.81
7997,5.38,2.69
7998,6.46,3.23
7999,5.75,2.88
8000,9.96,4.98
8001,7.60,3.80
8002,12.22,6.11
8003,11.31,5.66
8004,10.57,5.28
8005,15.13,7.57
8006,7.04,3.52
8007,9.87,4.93
8008,9.35,4.68
8009,9.60,4.80
8010,4.90,2.45
8011,5.53,2.77
8012,12.67,6.33
8013,5.64,2.82
8014,153.43,76.71
8015,18.50,9.25
8016,7.47,3.73
8017,11.73,5.86
8018,9.43,4.71
8019,6.40,3.20
8020,6.39,3.19
8021,7.51,3.75
8022,5.33,2.66
8023,5.70,2.85
8024,6.99,3.50
8025,6.79,3.39
8026,6.60,3.30
8027,12.43,6.22
8028,5.51,2.76
8029,6.09,3.04
8030,10.01,5.01
8031,7.49,3.74
8032,7.37,3.69
8033,6.81,3.41
8034,6.89,3.45
8035,4.91,2.46
8036,5.49,2.74
8037,5.62,2.81
8038,6.73,3.37
8039,12.58,6.29
8040,6.57,3.28
8041,9.03,4.51
8042,8.00,4.00
8043,9.65,4.82
8044,7.83,3.92
8045,11.97,5.98
8046,5.33,2.66
8047,7.49,3.74
8048,8.01,4.01
8049,9.34,4.67
8050,5.09,2.54
8051,5.71,2.86
8052,8.71,4.35
8053,8.82,4.41
8054,6.48,3.24
8055,5.52,2.76
8056,10.41,5.21
8057,6.68,3.34
8058,6.30,3.15
8059,7.42,3.71
8060,8.20,4.10
8061,6.91,3.46
8062,5.08,2.54
8063,13.79,6.89
8064,9.33,4.67
8065,8.45,4.23
8066,15.10,7.55
8067,8.11,4.05
8068,16.26,8.13
8069,8.19,4.10
8070,11.73,5.87
8071,5.63,2.81
8072,9.88,4.94
8073,7.31,3.65
8074,6.31,3.15
8075,10.44,5.22
8076,10.06,5.03
8077,5.98,2.99
8078,6.71,3.36
8079,10.00,5.00
8080,12.86,6.43
8081,12.48,6.24
8082,6.50,3.25
8083,9.60,4.80
8084,12.76,6.38
8085,13.58,6.79
8086,10.24,5.12
8087,5.04,2.52
8088,6.31,3.16
8089,9.17,4.58
8090,5.21,2.60
8091,11.62,5.81
8092,6.92,3.46
8093,10.67,5.33
8094,5.54,2.77
8095,12.76,6.38
8096,5.85,2.92
8097,20.47,10.23
8098,5.71,2.86
8099,7.62,3.81
8100,10.99,5.50
8101,7.98,3.99
8102,5.55,2.77
8103,12.12,6.06
8104,7.12,3.56
8105,5.93,2.97
8106,8.09,4.04
8107,18.46,9.23
8108,10.32,5.16
8109,11.11,5.55
8110,5.65,2.83
8111,10.24,5.12
8112,6.13,3.07
8113,9.34,4.67
8114,6.13,3.07
8115,10.84,5.42
8116,7.87,3.94
8117,6.14,3.07
8118,10.55,5.27
8119,13.92,6.96
8120,9.18,4.59
8121,5.72,2.86
8122,9.95,4.98
8123,11.36,5.68
8124,5.92,2.96
8125,7.62,3.81
8126,8.14,4.07
8127,12.48,6.24
8128,8.10,4.05
8129,7.22,3.61
8130,7.27,3.64
8131,19.07,9.54
8132,9.71,4.86
8133,6.77,3.38
8134,30.03,15.02
8135,4.97,2.49
8136,18.50,9.25
8137,12.81,6.40
8138,4.79,2.40
8139,6.42,3.21
8140,61.27,30.63
8141,57.71,28.85
8142,173.99,87.00
8143,68.90,34.45
8144,63.64,31.82
8145,74.12,37.06
8146,55.59,27.79
8147,66.03,33.01
8148,63.71,31.86
8149,60.10,30.05
8150,52.82,26.41
8151,55.69,27.85
8152,72.15,36.07
8153,80.70,40.35
8154,68.90,34.45
8155,60.33,30.17
8156,62.03,31.01
8157,57.11,28.55
8158,62.80,31.40
8159,51.88,25.94
8160,71.02,35.51
8161,62.11,31.06
8162,71.97,35.99
8163,59.74,29.87
8164,63.01,31.51
8165,60.56,30.28
8166,62.82,31.41
8167,61.59,30.79
8168,53.81,26.90
8169,55.20,27.60
8170,74.45,37.22
8171,61.95,30.97
8172,66.39,33.19
8173,66.54,33.27
8174,64.43,32.22
8175,61.60,30.80
8176,57.80,28.90
8177,57.93,28.97
8178,55.99,28.00
8179,72.25,36.13
8180,60.53,30.27
8181,69.00,34.50
8182,62.85,31.43
8183,64.64,32.32
8184,57.77,28.88
8185,68.90,34.45
8186,66.65,33.33
8187,45.37,22.69
8188,52.99,26.50
8189,76.85,38.42
8190,66.03,33.02
8191,69.43,34.72
8192,60.68,30.34
8193,74.75,37.38
8194,49.14,24.57
8195,56.66,28.33
8196,63.95,31.98
8197,51.44,25.72
8198,81.21,40.61
8199,55.08,27.54
8200,67.45,33.73
8201,64.55,32.28
8202,62.14,31.07
8203,181.20,90.60
8204,76.07,38.04
8205,62.24,31.12
8206,73.01,36.51
8207,56.23,28.12
8208,68.78,34.39
8209,56.68,28.34
8210,63.18,31.59
8211,62.41,31.20
8212,53.79,26.89
8213,54.09,27.05
8214,70.38,35.19
8215,63.31,31.65
8216,66.48,33.24
8217,62.31,31.16
8218,81.26,40.63
8219,62.26,31.13
8220,65.72,32.86
8221,63.17,31.59
8222,61.58,30.79
8223,65.01,32.50
8224,69.73,34.87
8225,59.87,29.93
8226,59.10,29.55
8227,66.60,33.30
8228,56.61,28.31
8229,52.85,26.43
8230,57.72,28.86
8231,49.55,24.77
8232,85.33,42.67
8233,59.00,29.50
8234,68.71,34.35
8235,64.10,32.05
8236,172.94,86.47
8237,63.61,31.81
8238,55.05,27.53
8239,69.31,34.65
8240,63.69,31.84
8241,7.21,3.60
8242,5.90,2.95
8243,7.36,3.68
8244,12.80,6.40
8245,11.58,5.79
8246,9.64,4.82
8247,13.74,6.87
8248,14.05,7.02
8249,25.36,12.68
8250,5.61,2.81
8251,6.40,3.20
8252,10.64,5.32
8253,6.68,3.34
8254,6.67,3.34
8255,6.60,3.30
8256,5.64,2.82
8257,10.18,5.09
8258,8.79,4.40
8259,5.99,3.00
8260,5.40,2.70
8261,7.01,3.51
8262,7.70,3.85
8263,18.58,9.29
8264,5.12,2.56
8265,18.90,9.45
8266,7.04,3.52
8267,10.21,5.11
8268,9.07,4.53
8269,10.76,5.38
8270,17.75,8.88
8271,8.59,4.29
8272,8.99,4.49
8273,6.76,3.38
8274,9.55,4.78
8275,19.89,9.95
8276,10.05,5.03
8277,5.95,2.97
8278,5.51,2.75
8279,6.69,3.35
8280,7.14,3.57
8281,10.15,5.07
8282,6.13,3.06
8283,9.69,4.84
8284,14.21,7.11
8285,6.54,3.27
8286,8.78,4.39
8287,7.89,3.95
8288,6.17,3.09
8289,9.67,4.83
8290,10.21,5.11
8291,8.54,4.27
8292,7.32,3.66
8293,10.23,5.11
8294,15.34,7.67
8295,7.83,3.91
8296,5.71,2.86
8297,9.66,4.83
8298,9.72,4.86
8299,8.39,4.19
8300,6.02,3.01
8301,7.95,3.97
8302,6.74,3.37
8303,5.83,2.92
8304,9.69,4.84
8305,8.65,4.33
8306,5.73,2.86
8307,7.15,3.58
8308,13.20,6.60
8309,7.43,3.72
8310,6.14,3.07
8311,6.92,3.46
8312,7.26,3.63
8313,10.61,5.30
8314,10.73,5.36
8315,5.59,2.80
8316,7.53,3.76
8317,9.75,4.88
8318,13.42,6.71
8319,8.43,4.21
8320,13.04,6.52
8321,11.42,5.71
8322,5.89,2.94
8323,5.60,2.80
8324,5.53,2.77
8325,6.62,3.31
8326,7.93,3.97
8327,12.72,6.36
8328,9.58,4.79
8329,5.08,2.54
8330,6.92,3.46
8331,10.38,5.19
8332,6.59,3.30
8333,10.19,5.10
8334,7.19,3.60
8335,10.49,5.25
8336,5.29,2.65
8337,8.50,4.25
8338,32.16,16.08
8339,5.51,2.76
8340,10.72,5.36
8341,10.98,5.49
8342,10.31,5.15
8343,16.03,8.01
8344,6.75,3.38
8345,6.13,3.07
8346,7.16,3.58
8347,8.90,4.45
8348,9.30,4.65
8349,20.40,10.20
8350,5.36,2.68
8351,8.65,4.33
8352,10.81,5.41
8353,17.62,8.81
8354,6.43,3.21
8355,5.92,2.96
8356,8.96,4.48
8357,5.16,2.58
8358,12.10,6.05
8359,5.27,2.63
8360,12.85,6.43
8361,12.06,6.03
8362,6.84,3.42
8363,9.19,4.60
8364,11.54,5.77
8365,9.22,4.61
8366,5.78,2.89
8367,6.73,3.37
8368,5.33,2.66
8369,8.59,4.30
8370,7.88,3.94
8371,14.09,7.04
8372,11.42,5.71
8373,8.89,4.45
8374,7.01,3.51
8375,12.09,6.04
8376,10.69,5.34
8377,5.58,2.79
8378,8.78,4.39
8379,9.77,4.89
8380,5.78,2.89
8381,5.80,2.90
8382,5.77,2.88
8383,10.32,5.16
8384,6.79,3.40
8385,5.60,2.80
8386,6.55,3.28
8387,6.29,3.14
8388,7.72,3.86
8389,14.39,7.19
8390,10.30,5.15
8391,9.80,4.90
8392,11.33,5.67
8393,9.89,4.95
8394,8.25,4.13
8395,5.85,2.93
8396,6.76,3.38
8397,8.72,4.36
8398,14.75,7.38
8399,9.86,4.93
8400,9.19,4.60
8401,10.27,5.13
8402,6.32,3.16
8403,17.11,8.56
8404,7.48,3.74
8405,7.15,3.58
8406,5.59,2.79
8407,7.44,3.72
8408,6.94,3.47
8409,9.92,4.96
8410,17.57,8.79
8411,6.90,3.45
8412,7.68,3.84
8413,9.79,4.89
8414,5.59,2.80
8415,9.59,4.79
8416,11.20,5.60
8417,10.22,5.11
8418,7.82,3.91
8419,10.04,5.02
8420,6.62,3.31
8421,6.12,3.06
8422,10.46,5.23
8423,11.97,5.99
8424,8.84,4.42
8425,6.42,3.21
8426,10.88,5.44
8427,4.93,2.46
8428,5.71,2.85
8429,7.34,3.67
8430,19.69,9.85
8431,13.86,6.93
8432,9.95,4.97
8433,12.22,6.11
8434,10.75,5.37
8435,20.36,10.18
8436,5.32,2.66
8437,5.99,2.99
8438,5.45,2.72
8439,11.99,5.99
8440,5.37,2.68
8441,10.53,5.27
8442,16.78,8.39
8443,22.59,11.30
8444,9.89,4.95
8445,10.75,5.38
8446,6.87,3.43
8447,5.69,2.84
8448,15.96,7.98
8449,9.12,4.56
8450,5.34,2.67
8451,9.74,4.87
8452,10.26,5.13
8453,7.13,3.56
8454,8.87,4.44
8455,6.84,3.42
8456,9.08,4.54
8457,5.81,2.90
8458,9.94,4.97
8459,5.58,2.79
8460,9.37,4.69
8461,6.21,3.10
8462,5.43,2.71
8463,8.72,4.36
8464,6.20,3.10
8465,8.48,4.24
8466,6.89,3.44
8467,11.04,5.52
8468,11.38,5.69
8469,12.53,6.27
8470,150.89,75.44
8471,9.85,4.93
8472,6.45,3.22
8473,12.09,6.05
8474,12.56,6.28
8475,6.93,3.46
8476,9.30,4.65
8477,6.47,3.23
8478,10.36,5.18
8479,5.37,2.69
8480,6.27,3.14
8481,118.62,59.31
8482,10.16,5.08
8483,14.05,7.02
8484,5.71,2.86
8485,5.42,2.71
8486,8.40,4.20
8487,13.06,6.53
8488,12.28,6.14
8489,5.41,2.70
8490,9.80,4.90
8491,233.81,116.91
8492,9.55,4.77
8493,7.43,3.72
8494,12.72,6.36
8495,5.30,2.65
8496,11.50,5.75
8497,9.25,4.62
8498,10.12,5.06
8499,11.07,5.54
8500,13.47,6.73
8501,11.23,5.62
8502,11.68,5.84
8503,11.14,5.57
8504,5.56,2.78
8505,11.05,5.53
8506,10.56,5.28
8507,12.01,6.01
8508,5.11,2.55
8509,9.99,4.99
8510,6.17,3.08
8511,5.32,2.66
8512,7.85,3.93
8513,35.45,17.73
8514,6.48,3.24
8515,5.62,2.81
8516,4.89,2.45
8517,9.16,4.58
8518,14.37,7.19
8519,7.39,3.69
8520,8.79,4.40
8521,9.82,4.91
8522,5.32,2.66
8523,19.03,9.51
8524,55.91,27.96
8525,97.33,48.66
8526,9.58,4.79
8527,5.93,2.97
8528,5.46,2.73
8529,5.84,2.92
8530,7.17,3.58
8531,6.22,3.11
8532,14.85,7.43
8533,10.18,5.09
8534,5.13,2.57
8535,6.26,3.13
8536,7.03,3.51
8537,11.38,5.69
8538,7.14,3.57
8539,5.48,2.74
8540,7.63,3.81
8541,24.61,12.30
8542,12.93,6.47
8543,5.89,2.94
8544,5.88,2.94
8545,11.80,5.90
8546,5.22,2.61
8547,5.54,2.77
8548,5.12,2.56
8549,23.79,11.89
8550,9.75,4.88
8551,7.34,3.67
8552,6.93,3.47
8553,9.28,4.64
8554,230.43,115.21
8555,12.05,6.03
8556,11.69,5.85
8557,11.95,5.97
8558,7.12,3.56
8559,7.43,3.72
8560,7.97,3.98
8561,9.27,4.64
8562,11.70,5.85
8563,8.03,4.02
8564,8.63,4.32
8565,7.45,3.72
8566,5.87,2.93
8567,8.31,4.15
8568,9.70,4.85
8569,4.89,2.44
8570,4.91,2.46
8571,6.05,3.02
8572,21.50,10.75
8573,7.93,3.97
8574,7.47,3.73
8575,6.17,3.09
8576,9.66,4.83
8577,10.02,5.01
8578,9.79,4.90
8579,7.07,3.54
8580,38.00,19.00
8581,10.24,5.12
8582,6.98,3.49
8583,5.57,2.79
8584,7.43,3.72
8585,8.74,4.37
8586,21.93,10.96
8587,7.51,3.76
8588,9.29,4.65
8589,12.32,6.16
8590,8.20,4.10
8591,6.90,3.45
8592,10.14,5.07
8593,6.37,3.18
8594,12.21,6.10
8595,10.55,5.28
8596,6.77,3.39
8597,11.10,5.55
8598,9.13,4.56
8599,5.55,2.78
8600,8.37,4.19
8601,9.11,4.55
8602,10.76,5.38
8603,36.70,18.35
8604,7.40,3.70
8605,9.13,4.56
8606,7.06,3.53
8607,10.21,5.10
8608,6.18,3.09
8609,8.02,4.01
8610,9.63,4.82
8611,19.61,9.81
8612,6.25,3.12
8613,47.03,23.52
8614,14.90,7.45
8615,9.15,4.57
8616,7.39,3.69
8617,6.89,3.45
8618,15.48,7.74
8619,8.00,4.00
8620,11.24,5.62
8621,13.45,6.73
8622,15.00,7.50
8623,27.61,13.80
8624,8.31,4.16
8625,139.71,69.85
8626,9.70,4.85
8627,9.99,5.00
8628,9.90,4.95
8629,9.98,4.99
8630,9.61,4.80
8631,10.99,5.50
8632,5.39,2.70
8633,7.98,3.99
8634,7.63,3.81
8635,7.61,3.80
8636,8.99,4.50
8637,23.30,11.65
8638,8.13,4.06
8639,8.17,4.08
8640,6.64,3.32
8641,96.32,48.16
8642,30.13,15.07
8643,10.06,5.03
8644,8.81,4.41
8645,6.81,3.41
8646,9.85,4.92
8647,12.31,6.16
8648,8.17,4.09
8649,5.75,2.87
8650,9.72,4.86
8651,7.15,3.58
8652,6.41,3.21
8653,11.44,5.72
8654,6.14,3.07
8655,11.00,5.50
8656,11.03,5.51
8657,5.24,2.62
8658,8.52,4.26
8659,36.79,18.40
8660,9.46,4.73
8661,5.51,2.76
8662,6.54,3.27
8663,14.40,7.20
8664,9.25,4.62
8665,6.61,3.30
8666,6.52,3.26
8667,6.58,3.29
8668,4.90,2.45
8669,7.66,3.83
8670,10.41,5.20
8671,5.43,2.72
8672,11.85,5.92
8673,10.25,5.13
8674,10.29,5.14
8675,14.55,7.28
8676,5.73,2.86
8677,7.61,3.81
8678,9.21,4.60
8679,4.92,2.46
8680,5.50,2.75
8681,6.44,3.22
8682,8.94,4.47
8683,14.68,7.34
8684,10.21,5.10
8685,7.20,3.60
8686,7.64,3.82
8687,5.28,2.64
8688,6.68,3.34
8689,9.52,4.76
8690,8.07,4.04
8691,6.87,3.43
8692,5.93,2.96
8693,9.99,5.00
8694,9.40,4.70
8695,9.20,4.60
8696,10.86,5.43
8697,10.23,5.11
8698,10.99,5.49
8699,5.03,2.51
8700,5.33,2.66
8701,6.09,3.04
8702,6.41,3.21
8703,7.42,3.71
8704,214.72,107.36
8705,10.91,5.45
8706,5.49,2.74
8707,12.79,6.39
8708,15.05,7.53
8709,6.95,3.48
8710,10.62,5.31
8711,10.22,5.11
8712,10.12,5.06
8713,18.34,9.17
8714,7.11,3.56
8715,7.96,3.98
8716,26.66,13.33
8717,7.73,3.87
8718,7.46,3.73
8719,12.78,6.39
8720,9.63,4.82
8721,9.34,4.67
8722,6.33,3.16
8723,16.73,8.37
8724,8.44,4.22
8725,9.62,4.81
8726,6.64,3.32
8727,9.19,4.60
8728,5.65,2.82
8729,14.90,7.45
8730,12.83,6.42
8731,8.24,4.12
8732,10.12,5.06
8733,11.82,5.91
8734,12.84,6.42
8735,8.82,4.41
8736,5.80,2.90
8737,9.85,4.93
8738,6.35,3.17
8739,6.75,3.37
8740,13.73,6.87
8741,11.23,5.61
8742,5.12,2.56
8743,7.05,3.52
8744,14.02,7.01
8745,8.40,4.20
8746,5.55,2.78
8747,9.70,4.85
8748,9.23,4.62
8749,6.82,3.41
8750,7.01,3.51
8751,7.92,3.96
8752,17.22,8.61
8753,6.04,3.02
8754,7.56,3.78
8755,27.13,13.57
8756,16.39,8.19
8757,10.32,5.16
8758,8.20,4.10
8759,6.62,3.31
8760,5.36,2.68
8761,12.29,6.14
8762,5.50,2.75
8763,6.71,3.36
8764,12.95,6.47
8765,11.33,5.66
8766,5.87,2.94
8767,7.52,3.76
8768,7.81,3.91
8769,14.10,7.05
8770,5.42,2.71
8771,9.50,4.75
8772,5.51,2.75
8773,5.69,2.84
8774,5.64,2.82
8775,9.89,4.94
8776,12.47,6.24
8777,9.51,4.75
8778,14.89,7.45
8779,5.25,2.63
8780,222.04,111.02
8781,7.67,3.83
8782,8.29,4.15
8783,12.48,6.24
8784,6.61,3.30
8785,14.20,7.10
8786,6.28,3.14
8787,11.87,5.94
8788,11.19,5.59
8789,4.99,2.49
8790,10.89,5.45
8791,13.02,6.51
8792,6.04,3.02
8793,7.48,3.74
8794,17.71,8.86
8795,6.05,3.03
8796,12.07,6.04
8797,6.44,3.22
8798,7.81,3.91
8799,9.62,4.81
8800,4.80,2.40
8801,7.28,3.64
8802,6.34,3.17
8803,7.16,3.58
8804,11.50,5.75
8805,22.69,11.34
8806,6.49,3.24
8807,10.78,5.39
8808,5.12,2.56
8809,15.38,7.69
8810,10.65,5.32
8811,7.47,3.74
8812,10.29,5.15
8813,6.41,3.20
8814,228.46,114.23
8815,12.17,6.09
8816,5.55,2.77
8817,8.37,4.18
8818,15.52,7.76
8819,14.64,7.32
8820,5.15,2.57
8821,4.93,2.46
8822,10.25,5.12
8823,5.77,2.88
8824,10.53,5.27
8825,6.84,3.42
8826,9.89,4.95
8827,8.98,4.49
8828,6.73,3.36
8829,6.59,3.30
8830,8.54,4.27
8831,5.78,2.89
8832,8.22,4.11
8833,15.83,7.91
8834,6.87,3.43
8835,5.20,2.60
8836,5.97,2.99
8837,10.33,5.17
8838,13.36,6.68
8839,7.15,3.57
8840,10.22,5.11
8841,8.31,4.16
8842,11.64,5.82
8843,10.77,5.38
8844,11.67,5.83
8845,10.26,5.13
8846,6.60,3.30
8847,6.24,3.12
8848,5.40,2.70
8849,9.58,4.79
8850,12.97,6.49
8851,12.41,6.21
8852,6.87,3.44
8853,10.45,5.22
8854,9.67,4.84
8855,5.75,2.87
8856,12.17,6.08
8857,5.96,2.98
8858,9.35,4.67
8859,7.42,3.71
8860,7.15,3.57
8861,12.59,6.29
8862,10.12,5.06
8863,9.48,4.74
8864,6.17,3.09
8865,6.56,3.28
8866,5.79,2.89
8867,9.25,4.62
8868,5.66,2.83
8869,12.42,6.21
8870,42.15,21.07
8871,10.56,5.28
8872,13.35,6.68
8873,7.93,3.97
8874,6.83,3.42
8875,6.57,3.29
8876,5.45,2.73
8877,10.25,5.13
8878,12.07,6.03
8879,4.99,2.49
8880,8.76,4.38
8881,6.90,3.45
8882,34.05,17.02
8883,86.30,43.15
8884,67.25,33.63
8885,60.80,30.40
8886,63.99,32.00
8887,62.96,31.48
8888,56.88,28.44
8889,64.17,32.08
8890,65.32,32.66
8891,68.34,34.17
8892,61.49,30.74
8893,67.44,33.72
8894,59.84,29.92
8895,59.87,29.93
8896,63.03,31.51
8897,58.43,29.21
8898,53.01,26.50
8899,70.13,35.06
8900,64.66,32.33
8901,63.50,31.75
8902,69.97,34.98
8903,60.46,30.23
8904,63.81,31.90
8905,59.43,29.71
8906,61.93,30.96
8907,54.61,27.30
8908,56.14,28.07
8909,73.55,36.77
8910,65.26,32.63
8911,64.37,32.19
8912,62.98,31.49
8913,64.06,32.03
8914,74.59,37.29
8915,61.78,30.89
8916,68.49,34.24
8917,67.95,33.97
8918,65.38,32.69
8919,68.35,34.18
8920,56.28,28.14
8921,67.49,33.75
8922,61.35,30.68
8923,56.59,28.30
8924,53.32,26.66
8925,72.42,36.21
8926,61.79,30.89
8927,65.89,32.95
8928,66.21,33.11
8929,62.86,31.43
8930,59.60,29.80
8931,59.34,29.67
8932,63.90,31.95
8933,52.27,26.14
8934,58.53,29.27
8935,72.59,36.30
8936,64.05,32.02
8937,65.23,32.61
8938,66.54,33.27
8939,63.02,31.51
8940,59.05,29.53
8941,67.77,33.89
8942,52.53,26.26
8943,57.82,28.91
8944,72.36,36.18
8945,59.71,29.86
8946,64.08,32.04
8947,65.35,32.68
8948,65.19,32.59
8949,64.44,32.22
8950,60.32,30.16
8951,62.31,31.15
8952,62.28,31.14
8953,63.88,31.94
8954,66.72,33.36
8955,67.28,33.64
8956,61.11,30.56
8957,63.34,31.67
8958,59.00,29.50
8959,61.32,30.66
8960,63.23,31.61
8961,54.43,27.22
8962,51.56,25.78
8963,75.25,37.62
8964,62.13,31.07
8965,65.99,33.00
8966,67.26,33.63
8967,62.27,31.14
8968,70.34,35.17
8969,58.18,29.09
8970,55.94,27.97
8971,51.58,25.79
8972,70.74,35.37
8973,64.13,32.07
8974,64.25,32.13
8975,67.18,33.59
8976,62.71,31.36
8977,63.60,31.80
