frequency,wavelength,ajoint,score,fx_over_abs_fy,abs_fy_over_fx,mean_fx,mean_fy,mean_abs_fy,mean_force_mag,peak_force_mag,energy_proxy
0.7,1.577777777777778,0.15,-3.3919837618298474,0.06769880977312549,14.771308437345256,0.08262552895550845,0.3511307085442496,1.2204871730006168,1.2579908267467965,2.0416876236144654,0.011287291186612236
0.8,0.8,0.25,-3.393514852999774,-0.06250791442486832,inf,-0.0681513242256367,-0.028928813888167353,1.0902831241882418,1.1100494603208895,1.6943363274510967,0.031167990596670837
0.9,1.888888888888889,0.1,-3.4222692778416386,-0.0176449706203766,inf,-0.019684755387557512,-0.17373894496284228,1.11560148277183,1.1562645890169052,1.8628023147336081,0.005002070987799242
0.5,1.1111111111111112,0.35,-3.442397077955771,0.2141739123568359,4.669102735229006,0.3361465315468101,0.00022358676846158688,1.5695026898829547,1.627047795535914,2.866339323809326,0.06124999999940645
0.5,0.8,0.45,-3.472700481600293,-0.06638306102819559,inf,-0.0739730910765051,-0.00014046719537611806,1.1143368493520616,1.1509308186673592,2.0074461391805487,0.10124999999894416
0.7,0.8,0.3,-3.49933859882434,-0.07826904661058742,inf,-0.08755317775316154,0.32645801361260957,1.1186181708430094,1.1423034600706603,1.8256687393245972,0.045170667065886266
0.5,2.2,0.2,-3.508093907624493,0.10249943152258677,9.756151669774287,0.1362035308881958,-0.0006193702886349683,1.3288223053040251,1.4494249318939607,2.5674140911876293,0.019999999999830882
1.0,0.8,0.2,-3.5760728635604444,-0.05351957818553428,inf,-0.061668665654233235,-0.00015874946902732744,1.1522636714446595,1.1715755710544498,1.7210214616913486,0.019999999999795962
0.7,0.9555555555555556,0.25,-3.5979722234897884,0.044709854693836176,22.36643368330747,0.05602780156450614,0.3823874542124026,1.253142108114037,1.264519284230593,2.01983071083263,0.031248378969439407
0.6,1.1111111111111112,0.3,-3.6114143474954186,0.19893502797330925,5.026766830294804,0.3187018577727476,0.1751677442818995,1.60203992740538,1.6513263000999006,3.0308952498827457,0.045373861447276016
0.6,1.7333333333333334,0.2,-3.611930082212591,0.17363905702355747,5.759072970917659,0.2662649565194142,0.2047642190993219,1.5334393141935239,1.633511982789828,2.9327249164072615,0.01977374951773912
0.9,2.0444444444444443,0.1,-3.6188212025788014,-0.026905019108145332,inf,-0.03164363313124487,-0.18638165974425025,1.176123793261494,1.2253701720566326,1.9857401919065767,0.0049926940548084605
1.0,1.577777777777778,0.1,-3.645431198841102,0.01195831969802083,83.62378873057773,0.014520589880944915,-0.0003745387049058877,1.2142667404475023,1.2418566438796639,1.8701281511727947,0.0049999999999485074
0.5,1.4222222222222223,0.3,-3.6752919489237277,0.252498233389111,3.960423748624631,0.45490270085696316,-9.01210768531655e-05,1.8016074597874032,1.9379799350426106,3.4634756312245134,0.044999999999504
0.5,0.9555555555555556,0.4,-3.696931495516868,0.11080553668531871,9.02481978711896,0.157144375742457,0.00012723383103309516,1.4181996716349823,1.4495379636229,2.530968801274997,0.07999999999927705
0.5,1.7333333333333334,0.25,-3.727868258476028,0.19438668843528267,5.144385184240282,0.31888355321771505,-0.0004709679625000263,1.640459826671111,1.7863251260598383,3.187862586567721,0.031249999999694522
1.1,0.9555555555555556,0.15,-3.743432090062399,0.025943289062197814,38.54561376556947,0.0329631579466381,-0.11288695777888483,1.2705851547045743,1.2789093011582215,1.8367173048139045,0.011250557671155683
0.9,2.2,0.1,-3.7839412625710493,-0.03551966712816653,inf,-0.04355970746547018,-0.19746549154662393,1.2263546082313375,1.283690250957373,2.0901239350342538,0.0049956368595624615
0.6,1.4222222222222223,0.25,-3.785070854739928,0.22778793988767052,4.390048044216615,0.40311111187063337,0.20558229552699014,1.7696771482696594,1.8740028036817447,3.4506341570059136,0.03076550746374185
0.7,1.7333333333333334,0.15,-3.7855135668849824,0.057330128025229604,17.44283563364666,0.07694031823247133,0.38112173165790203,1.3420573245294647,1.3949061169939285,2.273930632374651,0.011289321229370639
1.1,1.4222222222222223,0.1,-3.8141805570913183,0.029357222012834576,34.063168496079555,0.03818278948303543,-0.11852857590389082,1.3006267918109704,1.32256358688967,1.9268257411890413,0.004957510750964419
1.3,1.1111111111111112,0.1,-3.8147008309568458,0.015546921636428237,64.32141509331882,0.01984959182952746,0.029816751547599666,1.2767538354999854,1.2856045231636541,1.6906098379718224,0.0049705498255010454
0.8,1.4222222222222223,0.15,-3.818369674503875,0.08481476227567372,11.790400316747885,0.11947069900444972,0.0015270593622439038,1.4086073673841553,1.4393546941887239,2.2678343640103207,0.011155752263508635
0.7,1.2666666666666666,0.2,-3.8279936183481524,0.12401795189686587,8.063348770923152,0.18588616932622273,0.45879629357419344,1.498865014968211,1.530686479665479,2.4896674525008478,0.019853169407280352
0.5,1.2666666666666666,0.35,-3.842028533694079,0.2761441259436794,3.621297380788588,0.5453586909720184,0.00022874218313177153,1.974905999207263,2.110062025956598,3.7668409908546208,0.06124999999933854
0.6,0.8,0.4,-3.8707943853988773,-0.026037606776046877,inf,-0.032764951213837296,0.16809396251215775,1.258370306290177,1.2952333651782688,2.2919461824160794,0.07861992834371093
0.6,0.9555555555555556,0.35,-3.8761169813615854,0.12029751212099143,8.312723865762342,0.1815187726412136,0.17057588737380655,1.5089154334185046,1.5422454060674942,2.793392193721196,0.061255574329666954
0.9,0.9555555555555556,0.2,-3.8881933893860285,0.030840892530567463,32.42448314389299,0.040973779057731204,-0.18679468385865758,1.328553608399001,1.3391626208543967,2.145486757509621,0.020000151328991314
0.6,1.888888888888889,0.2,-3.922563182980839,0.16866436721168881,5.928934584890185,0.2785268349420416,0.22542564221878292,1.6513673845078707,1.7793077070350183,3.1868726225548714,0.01997121321364783
0.9,1.2666666666666666,0.15,-3.9474067079284567,0.06264612917374303,15.962678192400299,0.08833620875534781,-0.19829892252212422,1.4100824730983108,1.4306566334022637,2.326674424038361,0.011468745328522654
1.3,0.8,0.15,-3.9598185721253474,-0.05020878554131916,inf,-0.06413041676341782,0.05356106612149281,1.2772748050366982,1.2952711611863195,1.6873785112245112,0.011232033292025677
1.2000000000000002,1.2666666666666666,0.1,-3.963334473192511,0.017654682475218463,56.64219684515315,0.023485215661899168,-0.22473538074585575,1.3302542084721665,1.3460956780912365,1.8668313920611714,0.004978714145724005
1.0,1.1111111111111112,0.15,-4.008462546882406,0.05588943583163556,17.892469034979268,0.07926244018201473,-9.355161179581728e-05,1.418200756593595,1.429234808155035,2.1759938018938563,0.011249999999888686
0.9,0.8,0.25,-4.011617383754349,-0.06178377756381968,inf,-0.07964977447857004,-0.189362107939106,1.2891697079592719,1.3162172453635783,2.1046328951356377,0.03159008753580919
1.0,1.7333333333333334,0.1,-4.034777651662981,0.0031241910023657106,320.08286280921254,0.004149926784114547,-0.00048466750911791226,1.328320445508013,1.3661548350564858,2.074223543301498,0.004999999999951903
0.5,1.1111111111111112,0.4,-4.0467741010742,0.24752592162156067,4.0399809177516675,0.48627762591311813,0.0004176692817434287,1.964552329418581,2.060018073034027,3.647269825066585,0.07999999999922477
0.8,1.1111111111111112,0.2,-4.053172545386921,0.09996110873271999,10.003890639847143,0.15288144849388505,0.04691784706305262,1.5294092915942497,1.5462445841402637,2.4471350201559963,0.019808632588230537
0.6,1.2666666666666666,0.3,-4.07452101137702,0.2559525638438476,3.9069739524472324,0.5147020914819554,0.21074801865204404,2.0109276646901124,2.1236425010882023,3.967885765411623,0.04481349510895599
0.5,1.888888888888889,0.25,-4.077722812672649,0.18203199857239835,5.4935396405169765,0.31968860961737416,-0.0006395128210424446,1.7562220495548018,1.9412322740412542,3.46700374944041,0.03124999999971525
0.5,1.577777777777778,0.3,-4.136485220114706,0.2527877611171534,3.9558877201200984,0.5128642976960807,-0.0003263569426086406,2.028833577343944,2.2338094417641496,4.003490385097023,0.044999999999526606
0.7,1.888888888888889,0.15,-4.1422716184153225,0.04481223617115092,22.31533361068415,0.06466058897924509,0.40386651594219863,1.442922614535181,1.5113215635679176,2.4702597441477403,0.0112562841647519
0.6,2.0444444444444443,0.2,-4.2080157285611,0.1613967066462656,6.195913292033323,0.2824638825035428,0.24461261805691675,1.7501217241230398,1.9048247033374137,3.4003240800998995,0.020183282758063976
0.6,1.577777777777778,0.25,-4.22169710963701,0.23557118321517181,4.245001389183478,0.47184275732037373,0.23640749321254453,2.002973160301149,2.1630016074985305,3.9819393451615035,0.030708496374652797
1.1,0.8,0.2,-4.295429526864121,-0.03625063842218149,inf,-0.05045347280217,-0.12921383799299258,1.3917954275612952,1.4141014944755448,2.0337994403547324,0.019811411261038563
1.1,1.577777777777778,0.1,-4.31104895767048,0.024553781721603354,40.726923914948784,0.03586052495286751,-0.13236343557055946,1.4604888713055575,1.493821002325345,2.2059700874707664,0.004952628142785438
0.5,1.4222222222222223,0.35,-4.3149724199451045,0.2966348932310288,3.371147571709198,0.6868787576529128,2.9862916778711224e-05,2.315569655920248,2.5530080426742714,4.579896386565521,0.061249999999324886
0.6,1.1111111111111112,0.35,-4.322271423575444,0.23769446197488162,4.207081610953456,0.48940984140634114,0.20414374148638206,2.058987144000265,2.147041871630917,4.007796000026577,0.06175886696990345
1.0,1.888888888888889,0.1,-4.351606152592618,-0.006455131919373744,inf,-0.009190447941731725,-0.0005830620858400266,1.423742853983897,1.4718334242407858,2.2472017969261513,0.004999999999954508
0.8,1.577777777777778,0.15,-4.353568253686069,0.08136373017721858,12.2904886221649,0.1300116321779414,-0.007002311388529961,1.5979064860320769,1.6465379079097504,2.608410325908167,0.01121245981894902
0.5,1.2666666666666666,0.4,-4.389993600599638,0.314171193803218,3.182978006017804,0.7690837122361419,0.0004895294629326373,2.4479765408341656,2.667776803616006,4.777483875294249,0.07999999999913608
0.5,0.9555555555555556,0.45,-4.3946809694974185,0.12805745888951314,7.8089945612835505,0.2217583315736137,0.0002078590927442292,1.7317096051776635,1.7782665286847583,3.118422011835585,0.101249999999085
0.7,1.1111111111111112,0.25,-4.399905195829511,0.13288939598562377,7.525054896842047,0.23216760492110483,0.5455606140708453,1.7470739722996496,1.7761051745313767,2.878953410784207,0.030953934599881678
0.5,2.0444444444444443,0.25,-4.40079080919823,0.1676843749530501,5.963584861618679,0.31015655316775076,-0.0007939837650067147,1.8496449252030274,2.072475908128209,3.7014516624243106,0.03124999999972922
0.7,2.0444444444444443,0.15,-4.462554282392729,0.03160079547419862,31.644773018972856,0.048235195871465644,0.4209013053192306,1.5263918248782269,1.6099494645373174,2.6358371522306023,0.011203501844598836
0.6,2.2,0.2,-4.470534720038947,0.15285224084916488,6.542265880071745,0.2802155997029104,0.26248185621149406,1.8332449570001927,2.012974228473277,3.5800654176690614,0.020374070167068815
0.7,1.4222222222222223,0.2,-4.476728590897908,0.13285373778201162,7.527074636325361,0.23614454735319224,0.5423989019670363,1.7774776328887465,1.8396023955279814,3.0189956158643336,0.019983180570610187
0.7,0.8,0.35,-4.546311523243356,-0.07955728017518304,inf,-0.11557295401159376,0.4362237333985271,1.4527011702399222,1.4870718244640753,2.4055623254732605,0.06148229683967852
0.6,1.4222222222222223,0.3,-4.548575991733641,0.2820034527271133,3.546055873889145,0.6673898813325152,0.24830938999240026,2.366601808873345,2.5685299100823795,4.815687028387223,0.04430233074778826
0.8,0.8,0.3,-4.569232254026517,-0.0630622265643952,inf,-0.09256029550901813,-0.0032375235427943494,1.4677612978745898,1.4975648988422858,2.3413442630558268,0.04488190645920599
1.2000000000000002,0.9555555555555556,0.15,-4.5773213730678535,0.012552380499315488,79.66616372524179,0.01915343086916235,-0.267688909758908,1.5258803595227879,1.5350309640972937,2.133057906142962,0.011249659364507721
0.8,0.9555555555555556,0.25,-4.5831613559156805,0.055431359515178164,18.040329675229795,0.08982538974633222,0.05316735246416084,1.6204796442298393,1.635935505333413,2.5823993079250815,0.03124902221866437
0.5,1.7333333333333334,0.3,-4.591813809351455,0.2433417453982713,4.109446976980153,0.538072917557992,-0.0006006362276805248,2.211182124453581,2.486981662432383,4.460711547871196,0.04499999999956011
1.0,2.0444444444444443,0.1,-4.609697644295252,-0.01606880785412117,inf,-0.02415873561677082,-0.0006689633812015359,1.503455379894584,1.561428757766681,2.3936655882303484,0.00499999999995589
0.5,1.1111111111111112,0.45,-4.613915572084564,0.27749714036258916,3.6036407391202627,0.6599694989866025,0.0006959571489989002,2.3782929731249096,2.5251729527060065,4.48561962158766,0.10124999999901886
1.3,1.2666666666666666,0.1,-4.631526423323124,0.0217358949404284,46.006847325159676,0.03397517882669062,0.02235375044011613,1.563090865124553,1.5813574604042138,2.145629965975252,0.004962151083792124
0.6,1.7333333333333334,0.25,-4.633147951143928,0.23515104049321495,4.252585903522098,0.5164936527463102,0.26529133285722345,2.1964336269275964,2.415283118738934,4.430390169039027,0.03089648362146737
1.2000000000000002,1.4222222222222223,0.1,-4.645524377639112,0.01377369582224901,72.60215507189247,0.021364963189957994,-0.2621221260944699,1.5511423706226046,1.5794270493773088,2.235216404550371,0.004997685927669683
0.9,1.4222222222222223,0.15,-4.659739447244199,0.06141365195284293,16.283024510052908,0.1020457813082174,-0.23556619920373453,1.6616139581892027,1.7019406382142797,2.8024827877341676,0.011457521798578332
0.6,0.9555555555555556,0.4,-4.660245193477224,0.14139465522417335,7.072403114633687,0.265226248628423,0.19559998476562293,1.8757869468822674,1.9281792851930126,3.5425702872103733,0.08000728075711604
0.6,0.8,0.45,-4.66688167148626,-0.02417439313680973,inf,-0.03669896948636115,0.19238370020492737,1.518092689180295,1.5694385076396693,2.8234551741688856,0.09950334681000914
1.1,1.1111111111111112,0.15,-4.688541620799288,0.06487030832615158,15.415373008129569,0.10899304608562924,-0.1325476338178451,1.6801684607022311,1.6944798039308433,2.5628244939915414,0.01130061480404551
0.5,2.2,0.25,-4.6967022444638005,0.15260684621439155,6.55278596476031,0.29380101772204376,-0.0009293389382896748,1.9252151853613035,2.1838470806156343,3.898753343469965,0.031249999999735757
0.6,1.2666666666666666,0.35,-4.7187529437575915,0.30235066752906536,3.307417867380328,0.7751386353146392,0.2432716565214257,2.563707372136442,2.7624110040924426,5.236699575040671,0.060996146120523426
0.7,2.2,0.15,-4.74857223339064,0.018456870789700455,54.18036520892985,0.02944848917571227,0.4335333374392878,1.5955298983913082,1.6935231771446169,2.775778959754361,0.011143461857743236
1.1,1.7333333333333334,0.1,-4.755058633062884,0.01775845344311743,56.31120993746029,0.02834623895529212,-0.14506504467442388,1.5962110127488696,1.6416466459430183,2.4439316807112346,0.004969110317776385
0.7,0.9555555555555556,0.3,-4.797347625074713,0.06627877839576662,15.087785626173707,0.1141743206983605,0.5372162542556209,1.7226376747108707,1.7430222103272612,2.808093418549124,0.04499766571599274
1.0,2.2,0.1,-4.828912280635937,-0.02535249945822649,inf,-0.03980844342240864,-0.000743111480096502,1.5701979794142713,1.63748227472595,2.5179394992925213,0.00499999999995611
0.5,1.577777777777778,0.35,-4.83974655353185,0.29538263619867244,3.3854393503598037,0.7651059489000817,-0.0003238555903760698,2.5902197866007137,2.939009637321178,5.27811356582931,0.06124999999935567
0.8,1.2666666666666666,0.2,-4.841257451385969,0.13515091891900902,7.399135780935853,0.26074015767699954,0.07569797855225852,1.9292518301947434,1.9724409679088366,3.1714525680077847,0.01975360296904335
1.0,0.9555555555555556,0.2,-4.844319809510108,0.037297982980236614,26.811101300836512,0.06228725016115305,-2.167949870573693e-05,1.6699897738212197,1.6826253860113214,2.58139044016425,0.01999999999981909
0.8,1.7333333333333334,0.15,-4.8497135244919365,0.0724608013036041,13.800565022874807,0.12731672662273905,-0.02175260660932122,1.7570427642566862,1.8247338090576137,2.898179252715708,0.011246704561602275
0.5,1.2666666666666666,0.45,-4.874438690058602,0.34643210032535415,2.8865685340961273,1.0146553210573672,0.0008599624884034256,2.9288721227174,3.259542157149264,5.843033573665289,0.10124999999890659
1.0,1.2666666666666666,0.15,-4.875231620228503,0.07373638364079108,13.561825934826544,0.13048088652936507,-0.00028367436343870625,1.7695590709331026,1.7961869629784064,2.798459430910637,0.011249999999878049
0.5,1.4222222222222223,0.4,-4.883397083120603,0.33337384379731416,2.9996354501284257,0.9484372094645569,0.00022667104494780688,2.844965875730764,3.2199900164594135,5.7795625007658025,0.07999999999911823
0.9,1.1111111111111112,0.2,-4.9005853410270825,0.08948297883687344,11.175309684571296,0.1628929731976013,-0.24544051615835002,1.8203794209237663,1.840377010472564,3.0203477331357402,0.02020708481907249
0.6,1.1111111111111112,0.4,-4.980491288571366,0.27343036583491576,3.6572382769064955,0.69612661466731,0.23000944180672594,2.5459009007346247,2.689354838657852,5.078743072588891,0.08066464257293514
0.6,1.888888888888889,0.25,-5.016818411176217,0.2300641307012829,4.346614124295664,0.5419384911903364,0.29194356300136826,2.3555975003073977,2.6330401103027143,4.805673709979747,0.031205020646324726
0.6,1.577777777777778,0.3,-5.023142535097922,0.2908458991726958,3.4382468614633246,0.7743812704747901,0.2849210351409587,2.662513972785929,2.9658806673082383,5.5422122195854,0.04422023477950002
0.5,1.888888888888889,0.3,-5.025279224829053,0.22924561747019825,4.362133553676328,0.5400908443503102,-0.0008753554791410352,2.355948394173867,2.7018127055439156,4.845081049874788,0.04499999999958996
1.0,0.8,0.25,-5.066436845001594,-0.05553306959665339,inf,-0.09059790497000404,-0.00023407479075899574,1.631422603289046,1.6620886019170593,2.536236232697547,0.031249999999681186
0.7,1.577777777777778,0.2,-5.105441483039038,0.1279170340939275,7.817567121402421,0.2572842982469532,0.6086715166301992,2.011337270828476,2.1096647529385795,3.478135439558089,0.020066295442866207
1.1,1.888888888888889,0.1,-5.147915783667799,0.0100765538514835,99.24027745386157,0.01723539148153801,-0.15650692058780327,1.7104450326537544,1.7679197738832937,2.6453045875563816,0.004996072914055955
1.2000000000000002,0.8,0.2,-5.154213538397963,-0.05926340545861595,inf,-0.09824071071306079,-0.28188451756961536,1.6576960090770174,1.6848124450109723,2.3633636042209316,0.020044625835283148
0.6,1.4222222222222223,0.35,-5.170337634101591,0.33046535627781304,3.026035803763127,0.9887039692056885,0.28487028261495595,2.9918536101391293,3.338698499626763,6.331162962066337,0.06030039462893402
0.7,1.2666666666666666,0.25,-5.182316765653571,0.17630216508681765,5.672080087658387,0.38965243964341556,0.693233526623278,2.210139844008929,2.2846630858596466,3.750938666754466,0.03102057719887555
0.6,1.2666666666666666,0.4,-5.253899376540317,0.3437167551339025,2.909372281285583,1.078035754559544,0.2703626529414748,3.1364073425503256,3.4549696268879324,6.610577810034067,0.07966843574925511
1.2000000000000002,1.577777777777778,0.1,-5.271190103486406,0.0050244596965558445,199.02637505192408,0.008741167476259911,-0.2915955568439626,1.7397228765217856,1.7828125119674947,2.555107173803419,0.0050097694606531604
0.8,1.888888888888889,0.15,-5.303921673056372,0.060732070942203016,16.465764866666106,0.11475237538726937,-0.04039140000563401,1.8894856310181805,1.9762547532196595,3.1424312520666757,0.01125139538017851
1.3,0.9555555555555556,0.15,-5.313729466286588,0.016992945422870682,58.84794984712345,0.030280033655659337,0.005397708014797729,1.781917901937451,1.7923371271461475,2.4518427066872204,0.011249782640296373
0.9,1.577777777777778,0.15,-5.3193785680470285,0.05230852725593413,19.11734190311304,0.09794853553233006,-0.2704966808083133,1.8725156426807699,1.9375746945465953,3.214563837929794,0.011384331238602169
0.5,1.7333333333333334,0.35,-5.372263992189865,0.283957755258951,3.5216506028795203,0.7969495068853368,-0.000750830649006275,2.8065777113872827,3.2686102082152964,5.869323424913109,0.06124999999940126
0.6,2.0444444444444443,0.25,-5.373539536463438,0.22228144913101364,4.4988009746625135,0.5527569134781356,0.31658235902743526,2.486743341106879,2.820399494100387,5.119423268699173,0.03153637930947497
0.9,0.8,0.3,-5.393010871285815,-0.06510614077759592,inf,-0.11271465854880727,-0.2493260989319093,1.731244659913773,1.7720233166874393,2.8943870882495286,0.045489726051565225
0.5,1.4222222222222223,0.45,-5.400419934159373,0.36199621945242855,2.7624597889796862,1.2202953471178417,0.0005136718457604275,3.371016827092046,3.9191378076859027,7.021561477684155,0.10124999999888402
1.3,1.4222222222222223,0.1,-5.411734882448207,0.01903801425246239,52.526486572550986,0.0346449071363761,0.021942030969006366,1.819775249506135,1.852267453152956,2.56201399000352,0.00497432228763878
0.5,2.0444444444444443,0.3,-5.4293960227557605,0.2130870771836794,4.69291715488691,0.5264410797944153,-0.0011277387628417727,2.4705443744044002,2.8838775149612688,5.167771614889137,0.04499999999961007
0.6,0.9555555555555556,0.45,-5.450842234831753,0.16118190598436416,6.204170337190376,0.3652713719136014,0.21891146825260818,2.2662058106511993,2.3434911483293743,4.348575253369301,0.10125921470822499
0.9,0.9555555555555556,0.25,-5.4764023679988485,0.052367045507930164,19.09597897495603,0.100961027864795,-0.2602704818275364,1.927949665396075,1.9479517041797716,3.183489164141754,0.03125023645154893
0.5,1.577777777777778,0.4,-5.477176997795793,0.3291289762639296,3.038322579042985,1.0399274290190794,-0.00029055645370181085,3.15963498815479,3.6984995497178095,6.635127606573321,0.07999999999915844
0.6,1.7333333333333334,0.3,-5.479815513904546,0.29059462911548023,3.441219829299072,0.8436039591473651,0.3188087530751778,2.903026672293117,3.3120495927269467,6.152424981738472,0.04449093641491301
1.1,2.0444444444444443,0.1,-5.494345913605993,0.002120309308147291,471.629302459551,0.003830228807202886,-0.16672501331959727,1.806448140601575,1.8754482451248813,2.815610587683125,0.005024987504673673
0.8,1.1111111111111112,0.25,-5.506157591085973,0.14385817046526525,6.951290960852664,0.3200986901996198,0.13131531559694348,2.2250991317653943,2.264907562051816,3.658048077656808,0.03095098841911021
0.6,1.1111111111111112,0.45,-5.57252106536858,0.3058422219659173,3.269659740150066,0.9330358019528828,0.25217985814745864,3.050709597763971,3.2682744264016295,6.2230989910806525,0.10209118825637103
1.1,0.9555555555555556,0.2,-5.601637129877112,0.050112787060314044,19.954986714197997,0.09851161123467798,-0.14700644006021035,1.9657978933822373,1.9821265965517914,3.0335635049756497,0.020000991415387886
0.8,1.4222222222222223,0.2,-5.623453611898194,0.1468769490006263,6.808420291980164,0.33541454792073694,0.0857395917392326,2.2836432142888987,2.366268796680708,3.829243794536176,0.0198324484684598
0.7,1.1111111111111112,0.3,-5.6537653527873015,0.17287753243659487,5.7844416559263605,0.4144215396016423,0.7595106798843712,2.3971972167848756,2.4575266676867478,4.004975026313954,0.04457366582382961
1.1,1.2666666666666666,0.15,-5.656113568569056,0.08238783357453339,12.137714473282454,0.17129341539907442,-0.15535805404686773,2.079110567267329,2.112806959245029,3.287011423456396,0.01122400245568808
0.6,1.4222222222222223,0.4,-5.6564303126992295,0.3721562026409925,2.6870437544867922,1.3482189546241616,0.3137424772995487,3.6227233217035657,4.165050005990423,7.9487461538790605,0.07875969910717914
0.6,1.577777777777778,0.35,-5.6581346896971745,0.3392175461942935,2.9479607149425884,1.133603902204799,0.32533128548710444,3.341819770005367,3.851394034689917,7.261280698667643,0.060188652894319475
0.6,1.2666666666666666,0.45,-5.683841236524537,0.3795743499126241,2.634529968187245,1.4085243061336337,0.2912628395172915,3.7107994954292036,4.184733343297574,8.051115204228063,0.100830363995151
0.7,0.8,0.4,-5.697377610640509,-0.0800739648124899,inf,-0.14575106513344827,0.5573683828992332,1.8202054247564132,1.8685235035611805,3.045453556733601,0.08030340811713114
0.7,1.7333333333333334,0.2,-5.699738477796622,0.11592827545830957,8.62602325486695,0.255486293018265,0.6594732765227268,2.2038307048753056,2.340714896139655,3.8665430954893094,0.02006990440777003
0.6,2.2,0.25,-5.705285768835962,0.2129740961538462,4.695406709356942,0.5527847147026465,0.33954810668004554,2.5955490582447696,2.98177237418364,5.3824895780866475,0.03183448463604502
1.0,1.4222222222222223,0.15,-5.715122836199385,0.07601428199391744,13.155422557040252,0.15820830190122323,-0.000524720072831883,2.081297063542386,2.1326804862716737,3.3613417408766555,0.01124999999987776
0.8,2.0444444444444443,0.15,-5.716531054660287,0.04771655293577236,20.957088022389723,0.09540412477339233,-0.06111649022093923,1.9993926405750349,2.104611197692542,3.348028858104364,0.011231926717509291
1.1,2.2,0.1,-5.767243482250127,-0.005767108498459498,inf,-0.010884441686236123,-0.17582788514410744,1.8873308329717675,1.9671069904971605,2.9600883695487936,0.005050969651479131
1.2000000000000002,1.1111111111111112,0.15,-5.779358815530275,0.055601048157753324,17.98527245678469,0.11364368520627885,-0.37157634724196886,2.0439126414279967,2.0604568649507677,2.9658061972791416,0.011187940877093502
1.2000000000000002,1.7333333333333334,0.1,-5.799108635675183,-0.005861559271253417,inf,-0.011123481325689969,-0.3141820044068708,1.897700050606391,1.9564244133926252,2.827161556703597,0.005010243768905972
0.5,2.2,0.3,-5.802044624267644,0.19621203479547347,5.096527341161184,0.5025848383033026,-0.0013466917763557832,2.561437369665854,3.0385110749630524,5.439133959207193,0.04499999999961948
0.8,0.8,0.35,-5.877998142889013,-0.06253514226711207,inf,-0.11809712446929856,0.03203184713572517,1.8884921371867918,1.931502636471063,3.069737500476979,0.06108926156947483
0.5,1.888888888888889,0.35,-5.883759148447043,0.2680525361846866,3.7306119697036033,0.7974338415406369,-0.0011823321841141024,2.9749162342982265,3.5483378200817395,6.368008351737088,0.06124999999944189
0.6,1.888888888888889,0.3,-5.910290153786762,0.285369698648318,3.5042262886935776,0.8837301442248381,0.3496010701487016,3.096790403503644,3.6105979795179324,6.661778111010876,0.044935229730707606
0.9,1.7333333333333334,0.15,-5.912832215649438,0.03973981871983387,25.163677948558608,0.08127691814541806,-0.302566802514074,2.045226192862659,2.137540305513898,3.56363110013872,0.011307157184920473
0.9,1.2666666666666666,0.2,-5.944769039990022,0.11278200183528997,8.866662975715117,0.25798229180676036,-0.3043496545231642,2.2874420351531355,2.338184014098947,3.8969603036584566,0.02038888058404028
0.7,1.4222222222222223,0.25,-5.982922681331766,0.1886655867107921,5.300383697069847,0.491767133417751,0.8154867643567835,2.60655449672222,2.747047171433266,4.541299502083375,0.031223719641578416
1.1,0.8,0.25,-5.990303818210096,-0.036360141141657594,inf,-0.07057124974111455,-0.16168048501832455,1.9408959240881904,1.976450899086378,2.9851167443160316,0.030955330095372754
1.0,1.1111111111111112,0.2,-6.002909969053177,0.09963552937970992,10.036580386791654,0.22557518885635217,-0.00012919824938711598,2.264003516222487,2.2906201232856436,3.6188841747241636,0.01999999999980211
0.8,0.9555555555555556,0.3,-6.012693069200301,0.07880925044747858,12.688865765401959,0.17327126126270023,0.12220092402905351,2.1986157751642956,2.2265930476376763,3.5684752147227843,0.04499859199487669
1.3,0.8,0.2,-6.033365661607682,-0.052279293511339114,inf,-0.10167366134446651,0.027601285307815318,1.9448170492666281,1.9752040603466572,2.717978054247742,0.01996805918582343
0.6,1.4222222222222223,0.45,-6.042355009353942,0.40613027364392523,2.4622641179336218,1.7215149828346437,0.33421599732678214,4.238824570718858,5.024444873420408,9.614478445797285,0.09968024418252361
0.7,0.9555555555555556,0.35,-6.077788654019043,0.08720931344235366,11.466665204984228,0.19622652374588928,0.7107643302675727,2.250063852132,2.2838833467267037,3.694206380967254,0.06124682278010123
0.5,1.577777777777778,0.45,-6.088454146871617,0.3529902094512978,2.8329397621379933,1.3120349953411177,-0.00020755734794283853,3.716916107618389,4.4875576529229235,8.025322326746059,0.1012499999989349
0.8,2.2,0.15,-6.0896406434315775,0.03430932182183109,29.146597685405077,0.07172964680676555,-0.08265768328259532,2.0906751575929965,2.213408419994516,3.521609597433144,0.011196629131459648
0.5,1.7333333333333334,0.4,-6.09215790099589,0.3149821168288494,3.1747834133179254,1.071979949780803,-0.0009260549022146734,3.4033041639734756,4.106557046723123,7.363299357578004,0.07999999999921799
1.3,1.577777777777778,0.1,-6.1285608921213415,0.011576781311219081,86.3797953089861,0.02362059376871632,0.027251063413718954,2.0403420548184283,2.089574418644274,2.9228177945777074,0.004989824775900412
