start,iteration,score,amp_scale_1,amp_scale_2,amp_scale_3,amp_scale_4,amp_scale_5,amp_scale_6,phase_lag_1,phase_lag_2,phase_lag_3,phase_lag_4,phase_lag_5,mean_fx,mean_fy,abs_mean_fy,mean_abs_fy,mean_force_mag,peak_force_mag,energy_proxy,fx_over_abs_fy
1,3,4.558123603132342,1.2400000000000002,1.0,1.0,1.0,1.0,1.0,0.6144393241167435,0.6144393241167435,0.6144393241167435,0.6144393241167435,0.6144393241167435,4.560462650508962,-0.006630368830954921,0.006630368830954921,13.324558149612553,16.54086169400801,27.484626046951313,0.11032199999999918,687.8143232722927
1,4,4.555122995955982,1.2400000000000002,1.0,1.0,1.0,1.0,1.0,0.6144393241167435,0.5744393241167435,0.6144393241167435,0.6144393241167435,0.6144393241167435,4.557474935633394,-0.007274983870593587,0.007274983870593587,13.481461036837157,16.896304674387785,27.750365941618853,0.11032199999999921,626.4584247472065
1,4,4.549816760460237,1.2400000000000002,1.0,1.0,1.0,1.0,1.0,0.6144393241167435,0.6144393241167435,0.6144393241167435,0.6144393241167435,0.5744393241167435,4.552159577865643,-0.006818870270316438,0.006818870270316438,13.320414919393416,16.547339056205278,27.479172504454393,0.11032199999999918,667.582663609524
1,4,4.544159986902861,1.2400000000000002,1.0,1.0,1.0,1.0,1.0,0.6144393241167435,0.6544393241167435,0.6144393241167435,0.6144393241167435,0.6144393241167435,4.546487497479776,-0.006053528845735627,0.006053528845735627,13.152910530908816,16.176992196711012,26.872942359478717,0.11032199999999916,751.0474655923251
1,4,4.539217087957174,1.2400000000000002,1.0,1.0,1.0,1.0,1.0,0.6144393241167435,0.6144393241167435,0.5744393241167435,0.6144393241167435,0.6144393241167435,4.541569213733747,-0.00728428882866956,0.00728428882866956,13.390779983766642,16.756517868806963,27.73940862032228,0.11032199999999921,623.4746205915126
1,4,4.537880269007261,1.2400000000000002,1.0,1.0,1.0,1.0,1.0,0.6144393241167435,0.6144393241167435,0.6144393241167435,0.5744393241167435,0.6144393241167435,4.540228940868841,-0.007111593079015393,0.007111593079015393,13.331568696278662,16.6123486558169,27.563344334098378,0.11032199999999921,638.4264243501177
1,4,4.525848148027176,1.2400000000000002,1.0,1.0,1.0,1.0,1.0,0.6544393241167435,0.6144393241167435,0.6144393241167435,0.6144393241167435,0.6144393241167435,4.528179819155917,-0.006261556437018498,0.006261556437018498,13.11844239263531,16.184454414334922,26.87609905364088,0.11032199999999918,723.1716051276309
1,4,4.52155820444801,1.2400000000000002,1.0,1.0,0.92,1.0,1.0,0.6144393241167435,0.6144393241167435,0.6144393241167435,0.6144393241167435,0.6144393241167435,4.5238375001595434,-0.0062347855766529394,0.0062347855766529394,13.347846806088894,16.4996705994288,27.37860221206345,0.10772999999999917,725.580285727822
1,4,4.506181219846748,1.2400000000000002,1.0,1.0,1.0,0.92,1.0,0.6144393241167435,0.6144393241167435,0.6144393241167435,0.6144393241167435,0.6144393241167435,4.5084695451352035,-0.006686264422786508,0.006686264422786508,13.364456291643783,16.62906108550982,27.568098661562868,0.10772999999999923,674.2882512648661
1,4,4.494552971915285,1.2400000000000002,1.0,0.92,1.0,1.0,1.0,0.6144393241167435,0.6144393241167435,0.6144393241167435,0.6144393241167435,0.6144393241167435,4.4968303449693865,-0.006138652705089043,0.006138652705089043,13.176317786665495,16.18164696308309,26.883840539953884,0.10772999999999916,732.5435337368802
1,4,4.494144831240225,1.2400000000000002,1.0,1.0,1.0,1.0,0.92,0.6144393241167435,0.6144393241167435,0.6144393241167435,0.6144393241167435,0.6144393241167435,4.496443635758662,-0.007210225921887513,0.007210225921887513,13.316994976517709,16.584185885858744,27.53841844911384,0.10772999999999923,623.6203531583058
1,3,4.486646817251752,1.1600000000000001,1.08,1.0,1.0,1.0,1.0,0.6144393241167435,0.6144393241167435,0.6144393241167435,0.6144393241167435,0.6144393241167435,4.4889827231988395,-0.006905297354378831,0.006905297354378831,13.21035837571658,16.529734209972993,27.181646234015155,0.10988999999999922,650.0781201481869
2,4,4.4245776705225275,1.25,1.2202782177955611,0.7364957676317803,1.2191896682823464,0.8370988712062912,0.9039958693835455,0.7810810375281767,0.6136796545476645,0.6698374750692238,0.46102364529722734,0.7514052434699225,4.426940765534189,-0.006807232468090888,0.006807232468090888,13.0151888886793,15.935864604899416,25.576115405006107,0.11134751811496145,650.3290120156188
1,4,4.415909387326885,1.2400000000000002,0.92,1.0,1.0,1.0,1.0,0.6144393241167435,0.6144393241167435,0.6144393241167435,0.6144393241167435,0.6144393241167435,4.418189934087301,-0.006297338020758275,0.006297338020758275,12.907658000349313,15.868713828310666,26.3354165836515,0.10772999999999919,701.5964395627755
1,3,4.411918453423149,1.1600000000000001,1.0,1.08,1.0,1.0,1.0,0.6144393241167435,0.6144393241167435,0.6144393241167435,0.6144393241167435,0.6144393241167435,4.414256483649103,-0.007011511297708125,0.007011511297708125,12.954425051830476,16.23133505273128,26.90788075390899,0.10988999999999925,629.5727548912322
1,3,4.402040206018959,1.1600000000000001,1.0,1.0,1.0,1.0,1.08,0.6144393241167435,0.6144393241167435,0.6144393241167435,0.6144393241167435,0.6144393241167435,4.404357226752587,-0.0059610366813951715,0.0059610366813951715,12.80399040036854,15.813928346106799,26.222927432046028,0.10988999999999918,738.8575951057146
1,3,4.3839811712340415,1.1600000000000001,1.0,1.0,1.0,1.08,1.0,0.6144393241167435,0.6144393241167435,0.6144393241167435,0.6144393241167435,0.6144393241167435,4.386308947396205,-0.006498808108167964,0.006498808108167964,12.759674314862888,15.770659601097433,26.123539360616515,0.1098899999999992,674.9405236143708
2,4,4.379746517338604,1.1970929748201542,1.2202782177955611,0.7364957676317803,1.2191896682823464,0.8370988712062912,0.9839958693835454,0.7810810375281767,0.6136796545476645,0.6698374750692238,0.46102364529722734,0.7514052434699225,4.382102817695566,-0.006103490298405745,0.006103490298405745,12.716816675741251,15.50322975477452,25.090947701396132,0.11171152754968555,717.9667048606906
1,3,4.379150183233427,1.1600000000000001,1.0,1.0,1.0,1.0,1.0,0.5744393241167435,0.6144393241167435,0.6144393241167435,0.6144393241167435,0.6144393241167435,4.381429311242035,-0.006874400430422156,0.006874400430422156,12.995181677985808,16.194724860842975,26.828581664694536,0.10708199999999925,637.3543926612624
1,3,4.3726051014248855,1.1600000000000001,1.0,1.0,1.08,1.0,1.0,0.6144393241167435,0.6144393241167435,0.6144393241167435,0.6144393241167435,0.6144393241167435,4.374941727889948,-0.006941323253122846,0.006941323253122846,12.781843859034502,15.908489773856523,26.34577525191207,0.10988999999999924,630.2748868411649
